date,amount,month,quarter,year,week_of_year,week_of_month,lag_1,lag_2,lag_4,rolling_mean_4,rolling_std_4,rolling_mean_8,rolling_std_8,rolling_mean_12,rolling_std_12,pct_change
2021-02-14,454.84,2,1,2021,6,2,50.0,500.0,580.0,392.7475,235.4922398402969,353.375,254.22486536810013,393.0,244.04286139938588,8.0968
2021-02-21,175.0,2,1,2021,7,3,454.84,50.0,440.99,361.4575,209.161427670113,316.97875,206.31023175496114,380.07,235.45991108312384,-0.6152493184416499
2021-02-28,115.0,2,1,2021,8,4,175.0,454.84,500.0,294.96,217.5613470571766,302.60375,212.37580222248232,350.07,236.8554348120385,-0.34285714285714286
2021-03-07,779.0,3,1,2021,9,1,115.0,175.0,50.0,198.70999999999998,178.21968578134096,308.22875,205.82999472085157,308.07,229.40080585576092,5.773913043478261
2021-03-14,485.0,3,1,2021,10,2,779.0,115.0,454.84,380.96,303.890517127468,386.85375,251.76406602426707,362.57,257.8740825568659,-0.3774069319640565
2021-03-21,1435.0,3,1,2021,11,3,485.0,779.0,175.0,388.5,306.6958319464633,374.97875,243.4558047565162,340.81916666666666,232.33501541987022,1.9587628865979383
2021-03-28,325.0,3,1,2021,12,4,1435.0,485.0,115.0,703.5,558.2314334873424,499.23,448.9154680847101,436.23583333333335,390.7070721247994,-0.7735191637630662
2021-04-04,754.0,4,2,2021,13,1,325.0,1435.0,779.0,756.0,490.1605179258456,477.355,453.1166764595123,457.48583333333335,375.6204749588782,1.3199999999999998
2021-04-11,490.0,4,2,2021,14,2,754.0,325.0,485.0,749.75,489.92882136081755,565.355,425.8019689614277,507.81916666666666,371.11256970109685,-0.35013262599469497
2021-04-18,635.0,4,2,2021,15,3,490.0,754.0,1435.0,751.0,489.0337411672122,569.75,424.67828159342326,500.31916666666666,370.4300183314799,0.29591836734693877
2021-04-25,684.0,4,2,2021,16,4,635.0,490.0,325.0,551.0,185.34832073693002,627.25,393.5990526992086,516.4866666666667,371.83631582955553,0.0771653543307087
2021-05-02,543.0,5,2,2021,17,1,684.0,635.0,754.0,640.75,111.73592379654157,698.375,334.8329807530914,531.82,374.87601305449823,-0.20614035087719296
2021-05-09,649.0,5,2,2021,18,2,543.0,684.0,490.0,588.0,87.66223055949777,668.875,337.1033913038721,572.9033333333333,342.92494188917925,0.1952117863720073
2021-05-16,365.0,5,2,2021,19,3,649.0,543.0,635.0,627.75,60.14080700045973,689.375,329.2185281628517,589.0833333333334,341.42521032053895,-0.43759630200308164
2021-05-23,70.0,5,2,2021,20,4,365.0,649.0,684.0,560.25,143.30707123748832,555.625,153.45724160169203,604.9166666666666,324.4607997987748,-0.8082191780821918
2021-05-30,679.0,5,2,2021,21,5,70.0,365.0,543.0,406.75,253.24082740874653,523.75,220.18158090864148,601.1666666666666,330.8352606615107,8.7
2021-06-06,240.0,6,2,2021,22,1,679.0,70.0,649.0,440.75,284.7951017837208,514.375,210.3547598700825,592.8333333333334,327.18797303227655,-0.6465390279823269
2021-06-13,310.0,6,2,2021,23,2,240.0,679.0,365.0,338.5,257.18799868319394,483.125,231.9540825865574,572.4166666666666,341.8443181900028,0.29166666666666674
2021-06-20,1510.0,6,2,2021,24,3,310.0,240.0,70.0,324.75,256.76886493498364,442.5,230.00683219666087,478.6666666666667,214.21668440807267,3.870967741935484
2021-06-27,810.0,6,2,2021,25,4,1510.0,310.0,679.0,684.75,582.8981471921144,545.75,441.79366547874235,577.4166666666666,360.2767770209538,-0.4635761589403974
2021-07-04,465.02,7,3,2021,26,1,810.0,1510.0,240.0,717.5,586.1384933045545,579.125,451.5340320981988,582.0833333333334,363.1234346443077,-0.4259012345679013
2021-07-11,375.0,7,3,2021,27,2,465.02,810.0,310.0,773.755,533.465525377851,556.1275,452.1515596646139,580.0016666666667,363.7703321861032,-0.193583071695841
2021-07-18,105.0,7,3,2021,28,3,375.0,465.02,1510.0,790.005,515.31123291334,557.3775,451.5611302312394,558.335,367.9161136726686,-0.72
2021-07-25,55.0,7,3,2021,29,4,105.0,375.0,810.0,438.755,290.9580727527591,561.7525,446.30348904721143,510.08500000000004,387.38858969679615,-0.47619047619047616
2021-08-01,235.0,8,3,2021,30,1,55.0,105.0,465.02,250.005,200.75573906283856,483.75250000000005,476.3982053387692,469.41833333333335,408.64996583725264,3.2727272727272725
